Latitude,Longitude,Path
-24.91869395,151.8718959,4
-24.92174444,151.8660996,4
-24.92393794,151.8657426,4
-24.92489961,151.8633778,4
-24.92797309,151.8599426,4
-24.9307691,151.8640813,4
-24.9305124,151.8644604,4
-24.9268631,151.8696268,4
-24.9188138,151.8623435,4
-24.91918633,151.8579901,4
-24.9194613,151.8557296,4
-24.9224588,151.8543712,4
-24.9290863,151.8527215,4
-24.936801,151.8584235,4
-24.9378845,151.8562139,4
-24.9392125,151.8558929,4
-24.9410131,151.8517433,4
-24.94227628,151.851555,4
-24.9432537,151.8522437,4
-24.9500749,151.8594808,4
-24.9540925,151.857065,4
-24.9543632,151.8540226,4
-24.95419519,151.8527969,4
-24.9637684,151.872909,4
-24.95647082,151.8818243,4
-24.9556456,151.8813163,4
-24.9521316,151.8865617,4
-24.9451002,151.8962891,4
-24.94321306,151.8952035,4
-24.9421495,151.9014124,4
-24.9461612,151.9068584,4
-24.94523,151.9135015,4
-24.9415245,151.9156391,4
-24.9398878,151.9119857,4
-24.9339316,151.9093372,4
-24.9317045,151.9088768,4
-24.9268735,151.9087353,4
-24.9266981,151.9045059,4
-24.9234868,151.8942599,4
-24.932077,151.8904294,4
-24.93263285,151.8911378,4
-24.9327251,151.8916693,4
-24.9334052,151.8966502,4
-24.9353641,151.8856478,4
-24.9433659,151.8739836,4
-24.9154848,151.884342,4
-24.9144238,151.8838048,4
-24.9074931,151.8862344,4
-24.9042726,151.8929459,4
-24.9025067,151.8989704,4
-24.89950903,151.8995505,4
-24.8950951,151.9094754,4
-24.88725953,151.9074622,4
-24.8855635,151.9122206,4
-24.9158511,151.9281969,4
-24.9208587,151.9371144,4
-24.925991,151.9340919,4
-24.924378,151.9460397,4
-24.9277685,151.9507579,4
-24.939575,151.9482552,4
-24.9434492,151.9480619,4
-24.94276798,151.9440664,4
-24.9398184,151.9374789,4
-24.9468345,151.9358052,4
-24.9489551,151.9372944,4
-24.9491217,151.9388882,4
-24.9538051,151.9352489,4
-24.95911603,151.9419534,4
-24.96131592,151.9429732,4
-24.9640867,151.9450226,4
-24.96727521,151.9429635,4
-24.967977,151.9374197,4
-24.9704624,151.9378823,4
-24.9718608,151.937423,4
-24.9737218,151.9369028,4
-24.9744165,151.9423789,4
-24.9718359,151.9507618,4
-24.9754762,151.9518659,4
-25.0776435,151.819683,5
-24.962884,151.9378712,5
-24.9567032,151.9451707,5
-24.9521434,151.9530331,5
-24.96003004,151.9275351,5
-24.9616479,151.9249351,5
-24.9588441,151.9235027,5
-24.9626221,151.9202837,5
-24.9635606,151.9185888,5
-24.9606498,151.9156373,5
-24.9620896,151.9103712,5
-24.96624532,151.9114634,5
-24.9666211,151.9065963,5
-24.96223056,151.9026495,5
-24.95946289,151.902879,5
-24.9589037,151.9058471,5
-24.9564341,151.9046372,5
-24.9657591,151.8952546,5
-24.9730035,151.8959103,5
-24.97390069,151.8940607,5
-24.9807255,151.8892574,5
-24.9847946,151.8867509,5
-24.98294666,151.8684681,5
-24.9810513,151.8657168,5
-24.9834512,151.8595576,5
-24.98339705,151.8211613,5
-24.9854695,151.8200183,5
-24.9902058,151.8120237,5
-24.9910596,151.8029765,5
-24.9785696,151.8060804,5
-24.95602181,151.8109024,5
-24.9512332,151.8090983,5
-24.9484316,151.8038682,5
-24.9438952,151.812431,5
-24.938687,151.8167424,5
-24.94196859,151.8225438,5
-24.9370337,151.8316029,5
-24.9319092,151.8284061,5
-24.92839886,151.8286048,5
-24.9227314,151.8305812,5
-24.9202514,151.8291281,5
-24.9233588,151.8361691,5
-24.9310485,151.8347611,5
-24.92677439,151.8209051,5
-24.9222798,151.813351,5
-24.9166775,151.8154167,5
-24.91734713,151.81832,5
-24.9133189,151.8218987,5
-24.90822776,151.8213662,5
-24.9050536,151.8206094,5
-24.9019028,151.8184355,5
-24.90227477,151.8144725,5
-24.9066179,151.8121902,5
-24.9056294,151.8052598,5
-24.9062783,151.8023251,5
-24.9019448,151.8072254,5
-24.8998766,151.8098853,5
-24.89651311,151.8090746,5
-24.89531439,151.8078176,5
-24.89578738,151.8052903,5
-24.89808514,151.8045874,5
-24.89781117,151.8016386,5
-24.8993168,151.7971137,5
-24.8986757,151.7923762,5
-24.89802246,151.7877054,5
-24.89905308,151.7847794,5
-24.8992949,151.7797823,5
-24.90140574,151.7786709,5
-24.90279313,151.7797732,5
-24.90911165,151.7797627,5
-24.9106598,151.7833487,5
-24.91394924,151.7811369,5
-24.9137233,151.7784284,5
-24.91885471,151.7765522,5
-24.91908923,151.7814209,5
-24.9219964,151.7831767,5
-24.9230019,151.7838779,5
-24.9200243,151.7858797,5
-24.9187263,151.7894634,5
-24.91612504,151.7904675,5
-24.91483285,151.788032,5
-24.9176215,151.7931286,5
-24.9192064,151.8004902,5
-24.9149567,151.8046688,5
-24.9181563,151.8066827,5
-24.9249746,151.8020293,5
-24.9261182,151.8031834,5
-24.92520153,151.800126,5
-24.9274749,151.8000381,5
-24.9308258,151.8051693,5
-24.93324038,151.8106044,5
-24.9370857,151.8065136,5
-24.9380732,151.7949641,5
-24.9377272,151.7918558,5
-24.93598752,151.7923797,5
-24.9328004,151.7947626,5
-24.9299844,151.7941345,5
-24.9285988,151.7907195,5
-24.93013276,151.7888389,5
-24.93040519,151.7885101,5
-24.93014944,151.7868378,5
-24.92895793,151.7841151,5
-24.92825351,151.7815945,5
-24.9286687,151.7764869,5
-24.92819365,151.7741407,5
-24.923717,151.7758529,5
-24.92341748,151.7779071,5
-25.0776435,151.819683,6
-24.9175259,151.7702358,6
-24.9160344,151.7684019,6
-24.92036991,151.764188,6
-24.92208391,151.7627373,6
-24.9225611,151.7627171,6
-24.91989558,151.7615751,6
-24.9207831,151.7579596,6
-24.92368631,151.756099,6
-24.92666399,151.7533035,6
-24.92442889,151.7497622,6
-24.9250407,151.7452028,6
-24.92476971,151.7440886,6
-24.9236395,151.7395672,6
-24.9224332,151.7366095,6
-24.91990032,151.7353573,6
-24.92032148,151.7401281,6
-24.9185164,151.7424975,6
-24.91863719,151.7441816,6
-24.9130283,151.7420831,6
-24.9108087,151.7413399,6
-24.91029375,151.7399923,6
-24.91128972,151.7385104,6
-24.9112151,151.7354071,6
-24.91536623,151.7387572,6
-24.9123622,151.7474227,6
-24.910043,151.7483181,6
-24.9127776,151.7503424,6
-24.9117564,151.7538834,6
-24.9168793,151.7526669,6
-24.9104047,151.7596202,6
-24.9079292,151.7580512,6
-24.90732058,151.761348,6
-24.90498533,151.7629398,6
-24.9033721,151.7658889,6
-24.90282,151.7662027,6
-24.8988945,151.7701195,6
-24.8989472,151.772412,6
-24.89498089,151.7751627,6
-24.88898483,151.7729514,6
-24.8879368,151.7753537,6
-24.8847599,151.7748541,6
-25.0776435,151.819683,7
-24.8861967,151.7814493,7
-24.8931439,151.7846914,7
-24.8935263,151.7842568,7
-24.9048488,151.7896738,7
-24.9071089,151.790989,7
-24.9059241,151.772493,7
-24.9038527,151.7721002,7
-24.89975396,151.7610538,7
-24.90135429,151.7579478,7
-24.90324487,151.7583612,7
-24.90379968,151.755055,7
-24.90641133,151.7528692,7
-24.89998991,151.7490498,7
-24.8971717,151.7437255,7
-24.8941146,151.7372426,7
-24.8941228,151.732472,7
-24.8932676,151.7305554,7
-24.89594573,151.7264593,7
-24.89329001,151.7193966,7
-24.8902937,151.7174518,7
-24.8882722,151.7155641,7
-24.8876595,151.7175633,7
-24.88523985,151.7194767,7
-24.88377025,151.719928,7
-24.8818889,151.7163465,7
-24.87837484,151.7114672,7
-24.8771599,151.7027739,7
-24.87181232,151.7039855,7
-24.869381,151.7065483,7
-24.86839551,151.7080233,7
-24.8664244,151.707651,7
-24.86609228,151.7093293,7
-24.86308543,151.7049356,7
-24.8571688,151.7022133,7
-24.8547627,151.7047686,7
-24.85248358,151.6983812,7
-24.850974,151.6991583,7
-24.85140254,151.6920864,7
-24.85471339,151.6899274,7
-24.8581326,151.6907361,7
-24.86703744,151.6908784,7
-24.8673258,151.6942038,7
-24.87071409,151.6927838,7
-24.87091277,151.6918018,7
-24.8731783,151.6926759,7
-24.8730933,151.6963431,7
-24.871781,151.6884429,7
-24.87021209,151.6863702,7
-24.87067244,151.6858077,7
-25.0776435,151.819683,8
-24.8725042,151.6857886,8
-24.87593531,151.6868785,8
-24.87691379,151.6811098,8
-24.87488431,151.6807989,8
-24.8795784,151.6773247,8
-24.88117058,151.680541,8
-24.8822483,151.6863143,8
-24.88720585,151.6852067,8
-24.88663451,151.6811175,8
-24.88618313,151.6785744,8
-24.8842367,151.6750042,8
-24.8811518,151.6713151,8
-24.8835724,151.6677725,8
-24.88880642,151.6739183,8
-24.89502836,151.6695732,8
-24.89603488,151.6626614,8
-24.8943313,151.6837776,8
-24.895024,151.684521,8
-24.89021032,151.6946167,8
-24.89102678,151.6955413,8
-24.88994266,151.699053,8
-24.8908493,151.7017963,8
-24.88908289,151.704178,8
-24.8871416,151.7051334,8
-24.88379258,151.7019314,8
-24.8825687,151.6951413,8
-24.89675046,151.7025162,8
-24.8994175,151.6973506,8
-24.90354325,151.7033681,8
-24.9052642,151.7044992,8
-24.90603904,151.7052819,8
-24.9079931,151.7057933,8
-24.9095674,151.7114839,8
-24.9112159,151.7172496,8
-24.91120937,151.719302,8
-24.9071989,151.7244576,8
-24.9049962,151.7299936,8
-24.9056392,151.7363839,8
-24.9179341,151.7266489,8
-24.91856213,151.721529,8
-24.9176915,151.7206737,8
-24.9201759,151.7164081,8
-24.9193537,151.7147204,8
-24.92389907,151.7153336,8
-24.91881682,151.7093342,8
-24.91457992,151.7060909,8
-24.915381,151.6996029,8
-24.9129866,151.6990009,8
-24.918653,151.6942398,8
-24.92078753,151.6902078,8
-24.92420228,151.6891929,8
-24.9236982,151.6879319,8
-24.925419,151.6893066,8
-24.9291542,151.6861364,8
-24.93230915,151.6884291,8
-24.9338764,151.6911482,8
-24.9299822,151.699823,8
-24.93078662,151.7002371,8
-24.92724315,151.7048516,8
-24.9270728,151.705919,8
-24.9306209,151.7080313,8
-24.9349294,151.7046856,8
-24.942353,151.6955248,8
-24.9439418,151.6933618,8
-24.94496338,151.6966579,8
-24.94610073,151.6991189,8
-25.0776435,151.819683,9
-24.9474355,151.7023726,9
-24.94961626,151.7019161,9
-24.95537862,151.699743,9
-24.95842138,151.7029208,9
-24.95931085,151.7036615,9
-24.9552417,151.7100446,9
-24.9608124,151.7133755,9
-24.96091046,151.716192,9
-24.96238895,151.7175977,9
-24.9677723,151.7191728,9
-24.96939581,151.7180734,9
-24.9718928,151.7228541,9
-24.9748562,151.7247549,9
-24.9772018,151.7240369,9
-24.9696044,151.7276883,9
-24.96559021,151.7303079,9
-24.9649976,151.7341878,9
-24.96741952,151.73427,9
-24.9686816,151.7356871,9
-24.96765373,151.7369718,9
-24.9637245,151.7451265,9
-24.9592643,151.7496151,9
-24.9598791,151.754778,9
-24.9554345,151.7562686,9
-24.9520024,151.7569402,9
-24.95199798,151.7611293,9
-24.95329325,151.7634123,9
-24.95464643,151.7646016,9
-24.95386531,151.7660225,9
-24.9524944,151.7656939,9
-24.9502799,151.7635154,9
-24.95483161,151.7618488,9
-24.95598645,151.7607615,9
-24.95643751,151.7617843,9
-24.95742367,151.7663172,9
-24.9573092,151.7665542,9
-24.9538328,151.7735385,9
-24.9497553,151.7790558,9
-24.94669076,151.7799986,9
-24.94301915,151.7783168,9
-24.9396974,151.7755081,9
-24.9345902,151.7796868,9
-24.9334592,151.7831649,9
-24.93552914,151.7838183,9
-24.94201936,151.7862728,9
-24.9436082,151.7861048,9
-24.9495896,151.7907124,9
-24.9511381,151.7880658,9
-24.95246575,151.7924828,9
-24.9458681,151.7699903,9
-24.9468195,151.767847,9
-24.9403333,151.7678918,9
-24.93942794,151.7679746,9
-24.9401125,151.7651132,9
-24.94144934,151.7636957,9
-24.94030624,151.7608833,9
-25.0776435,151.819683,10
-24.9424556,151.7589138,10
-24.94217399,151.7579422,10
-24.9379626,151.7583917,10
-24.93757867,151.7556961,10
-24.93354425,151.7553265,10
-24.93262418,151.7551163,10
-24.9319379,151.7545579,10
-24.93277586,151.757311,10
-24.93584178,151.7619123,10
-24.9299695,151.7626836,10
-24.9282707,151.7642279,10
-24.92702888,151.763728,10
-24.9318336,151.7687328,10
-24.93406308,151.7698106,10
-24.9463772,151.7539829,10
-24.94860735,151.7544782,10
-24.95168321,151.7502993,10
-24.95128305,151.7446074,10
-24.9527672,151.7430215,10
-24.9541236,151.7429554,10
-24.95189415,151.7418462,10
-24.9497465,151.7409827,10
-24.94869093,151.7376373,10
-24.949861,151.7324351,10
-24.9453508,151.7282802,10
-24.9437142,151.7361449,10
-24.94009072,151.7344039,10
-24.9388366,151.7365972,10
-24.9367156,151.7418207,10
-24.9398088,151.7458156,10
-24.9374854,151.7479259,10
-24.929495,151.7494952,10
-24.9303183,151.7417662,10
-24.93090441,151.7413186,10
-24.9315998,151.7384211,10
-24.93431133,151.7311439,10
-24.9352443,151.7314456,10
-24.932277,151.7265745,10
-24.9254135,151.7288264,10
-24.92358871,151.7309378,10
-24.9393817,151.7219074,10
-24.9412318,151.7172765,10
-24.9544426,151.7214366,10
-24.9554204,151.7201326,10
-24.96074182,151.7255935,10
-24.9617274,151.7249065,10
-24.9576538,151.728837,10
-24.9566488,151.7348474,10
-24.95903105,151.7354083,10
-24.95866964,151.7381636,10
-24.98585189,151.7224977,10
-24.9868678,151.7241975,10
-24.9835285,151.7146904,10
-24.9842254,151.7081843,10
-24.9915467,151.7336112,10
-24.9531908,151.6938954,10
-25.0776435,151.819683,11
-24.9519398,151.6926923,11
-24.9477174,151.6861011,11
-24.9649581,151.6712886,11
-24.9609967,151.6613455,11
-24.9614543,151.6595332,11
-24.9647759,151.6586608,11
-24.9687067,151.65654,11
-24.95736287,151.6461354,11
-24.95601114,151.6318959,11
-24.95406884,151.6125264,11
-24.95018994,151.5887364,11
-24.94173624,151.5869916,11
-24.92893862,151.5868795,11
-24.92012487,151.6411341,11
-24.93179715,151.6458867,11
-24.92300453,151.6815662,11
-24.9209882,151.7024223,11
-24.9056475,151.6927751,11
-24.89903005,151.7100023,11
-24.90067826,151.7150583,11
-24.8998465,151.7168486,11
-24.89954458,151.7186366,11
-24.8983756,151.71785,11
-24.89228017,151.7155946,11
-24.8863751,151.7252254,11
-24.8835894,151.7268586,11
-24.88372137,151.7281413,11
-24.8756,151.7267687,11
-24.87535523,151.7228118,11
-24.8717686,151.7231251,11
-24.8708926,151.7227228,11
-24.87187208,151.7242829,11
-24.87009579,151.7276546,11
-24.86760656,151.7273515,11
-24.86838759,151.7251222,11
-24.8688441,151.7304556,11
-24.86849737,151.7313919,11
-24.87058641,151.7383598,11
-24.87085296,151.7435249,11
-24.87020018,151.7448869,11
-24.8682279,151.7454457,11
-24.86575493,151.7441377,11
-24.8642928,151.7455267,11
-24.86602764,151.7481665,11
-24.8655804,151.7486201,11
-24.8717953,151.7508239,11
-24.8711774,151.7530764,11
-24.8746922,151.7494359,11
-24.874777,151.7489101,11
-24.88063684,151.7513805,11
-25.0776435,151.819683,12
-24.88208667,151.7518266,12
-24.88287558,151.7478844,12
-24.883431,151.7445655,12
-24.8875929,151.7479685,12
-24.88511126,151.7552149,12
-24.8889461,151.7593688,12
-24.8872312,151.762723,12
-24.88360742,151.767545,12
-24.8895262,151.7686271,12
-24.8946097,151.7595292,12
-24.8809586,151.7597074,12
-24.874924,151.7615497,12
-24.8724954,151.7620941,12
-24.87411524,151.7687487,12
-24.8702638,151.7704682,12
-24.8715908,151.7736564,12
-24.8744633,151.777551,12
-24.8767011,151.783112,12
-24.8778737,151.7884014,12
-24.8772339,151.7889678,12
-24.8820859,151.7945007,12
-24.88178422,151.7968112,12
-24.88513667,151.7954716,12
-24.8897304,151.7998226,12
-24.8911436,151.799283,12
-24.8894431,151.8040965,12
-24.8868008,151.807647,12
-24.8929125,151.8112382,12
-24.8930451,151.8158176,12
-24.8937712,151.8184259,12
-24.8916995,151.819105,12
-24.8963281,151.8192265,12
-24.8966785,151.8226576,12
-24.89233808,151.8251447,12
-24.88732591,151.8240637,12
-24.8849946,151.8210156,12
-24.88239737,151.822008,12
-24.88666367,151.8178818,12
-24.8794901,151.8164566,12
-24.87867201,151.8099186,12
-24.8763324,151.8082395,12
-24.8731113,151.8154756,12
-24.8657425,151.8120583,12
-24.8632096,151.8161579,12
-24.8587331,151.8170394,12
-24.85577721,151.818766,12
-24.85374029,151.8177027,12
-24.8551899,151.8134546,12
-24.8476432,151.8162508,12
-24.8449422,151.8157253,12
-24.8454948,151.821394,12
-24.8506248,151.8235272,12
-24.84540199,151.8292945,12
-24.8380582,151.8323576,12
-24.8561323,151.8377754,12
-24.8615125,151.8421871,12
-24.8626188,151.8487271,12
-24.86205282,151.8503496,12
-24.86859035,151.8543872,12
-24.8679378,151.8557593,12
-24.8741627,151.858747,12
-24.87660147,151.8556637,12
-24.87675931,151.854379,12
-25.0776435,151.819683,13
-24.8762961,151.8495103,13
-24.8744432,151.8492457,13
-24.8721872,151.843581,13
-24.87670451,151.83575,13
-24.87511603,151.8333275,13
-24.8722336,151.832788,13
-24.8700586,151.8304004,13
-24.87022387,151.8291406,13
-24.8752549,151.8281363,13
-24.8762185,151.825826,13
-24.8792569,151.8282188,13
-24.8818153,151.8290697,13
-24.883774,151.8284495,13
-24.8857582,151.8335807,13
-24.88503935,151.8377282,13
-24.8846088,151.8385428,13
-24.8893833,151.8448915,13
-24.8939857,151.8427963,13
-24.89613647,151.8395619,13
-24.89424182,151.8386991,13
-24.8928049,151.8323662,13
-24.89886171,151.8322954,13
-24.90025036,151.8303233,13
-24.90520348,151.8290729,13
-24.90648671,151.8303721,13
-24.90844242,151.8300405,13
-24.9076092,151.8338348,13
-24.90416835,151.8353356,13
-24.90604816,151.8420498,13
-24.9073813,151.8430557,13
-24.91242224,151.8402065,13
-24.91087726,151.8485825,13
-24.9119179,151.8498607,13
-24.91567825,151.8558269,13
-24.90984388,151.8601517,13
-24.90696034,151.8640579,13
-24.9068279,151.8659427,13
-24.90880433,151.8668878,13
-24.9138937,151.8664209,13
-24.9145389,151.8644075,13
-24.9106542,151.873926,13
-24.9123202,151.8760976,13
-24.9033153,151.8636445,13
-24.8998639,151.8613332,13
-24.8934475,151.859376,13
-24.894295,151.857141,13
-24.8953264,151.855383,13
-24.889523,151.8580588,13
-24.8897957,151.8623182,13
-24.88406543,151.8603285,13
-24.88558329,151.8546672,13
-24.8805344,151.8510983,13
-24.8742695,151.8638715,13
-24.8690054,151.8642324,13
-24.86936193,151.8695852,13
-24.8745237,151.8708398,13
-24.8781672,151.8705231,13
-24.8863303,151.870098,13
-24.89784821,151.8710545,13
-24.90619978,151.8556983,13
-24.902614,151.8532254,13
-24.90202179,151.8494141,13
-24.86341863,151.8238168,13
-24.8600826,151.8244869,13
-24.86543541,151.8034315,13
-24.8617558,151.8000247,13
-24.8642948,151.7930459,13
-24.8613814,151.7875851,13
-24.8588021,151.7881099,13
-24.865416,151.7835531,13
-24.8662936,151.7855052,13
-24.86937693,151.7881853,13
-24.8622806,151.7793665,13
-24.8601965,151.7736131,13
-24.8609892,151.7654884,13
-25.0776435,151.819683,14
-24.8615194,151.7568148,14
-24.85974279,151.7542184,14
-24.856755,151.7500645,14
-24.8637478,151.7409151,14
-24.85914643,151.7372587,14
-24.85657055,151.735099,14
-24.8562007,151.7310411,14
-24.85472024,151.7272799,14
-24.84932531,151.722912,14
-24.8471795,151.7171331,14
-24.84223494,151.7155923,14
-24.840878,151.717947,14
-24.8379125,151.7151505,14
-24.8340384,151.7218011,14
-24.83521106,151.731923,14
-24.83539459,151.7374381,14
-24.8402408,151.738439,14
-24.84131422,151.7399596,14
-24.841,151.7353089,14
-24.84092601,151.7352092,14
-24.8443033,151.7312954,14
-24.8429373,151.7248348,14
-24.8574706,151.7193981,14
-24.86700388,151.7199075,14
-24.8754224,151.7333612,14
-24.8768163,151.7399666,14
-24.8784204,151.7419147,14
-24.8796808,151.739953,14
-24.8797378,151.7386837,14
-24.88183661,151.7381203,14
-24.8868088,151.7369551,14
-24.88739045,151.7396664,14
-24.8775091,151.7719072,14
-24.8806284,151.8017196,14
-24.8704838,151.8028238,14
-24.84901829,151.8060435,14
-24.84845814,151.8027688,14
-24.84392,151.805457,14
-24.8432344,151.8027226,14
-24.84126298,151.8060147,14
-24.83983796,151.8053043,14
-24.83773935,151.8011093,14
-24.8404625,151.7985313,14
-24.8307664,151.8015717,14
-24.83359344,151.8069374,14
-24.8507323,151.7873183,14
-24.84261934,151.7783405,14
-24.8386218,151.7793184,14
-24.83692017,151.7763127,14
-24.8408802,151.7692066,14
-24.83692257,151.7654213,14
-24.8330871,151.7664114,14
-24.8308058,151.7589825,14
-24.83475754,151.755982,14
-24.84058847,151.7586131,14
-24.8417858,151.7608948,14
-24.84365563,151.7591211,14
-24.8456077,151.7576876,14
-24.8484332,151.7680533,14
-24.84857984,151.7419026,14
-24.85198,151.7388217,14
-24.8368443,151.7448847,14
-24.8413514,151.7037665,14
-24.8464087,151.688346,14
-24.8592521,151.6771861,14
-24.8597726,151.6752737,14
-24.86628905,151.6763826,14
-24.8660442,151.6798929,14
-24.87048876,151.6738148,14
-25.0776435,151.819683,15
-24.8719843,151.6738781,15
-24.86581994,151.6700955,15
-24.8730206,151.665356,15
-24.87343231,151.6645961,15
-24.9308233,151.9144559,15
-24.9282717,151.919585,15
-24.9277137,151.9195195,15
-24.9386833,151.9279186,15
-24.9408231,151.9240222,15
-24.9455315,151.9263653,15
-24.9478365,151.9234958,15
-24.9443724,151.9184976,15
-24.9102859,151.9448466,15
-25.0073088,151.9021289,15
-25.012862,151.90072,15
-25.0150972,151.899062,15
-25.0149178,151.8941151,15
-25.0080764,151.8936614,15
-25.0168267,151.9070731,15
-25.025416,151.9237248,15
-25.0268109,151.9350696,15
-25.0275814,151.9396718,15
-25.0266471,151.9402196,15
-25.0279279,151.9457751,15
-25.0359188,151.9377361,15
-25.02617311,151.8773785,15
-25.0226506,151.8757537,15
-25.0308911,151.8729645,15
